0.073	0.695	0.624
0.030	0.509	0.640
0.360	0.570	0.786
0.201	0.675	0.608
0.757	0.035	0.362
0.513	0.084	0.518
0.309	0.670	0.165
0.293	0.702	0.790
0.238	0.224	0.943
0.920	0.866	0.319
0.803	0.337	0.558
0.025	0.007	0.196
0.719	0.760	0.221
0.626	0.654	0.783
0.357	0.046	0.260
0.477	0.852	0.372
0.077	0.322	0.279
0.910	0.943	0.101
0.049	0.008	0.042
0.178	0.684	0.609
0.014	0.946	0.864
0.015	0.279	0.904
0.907	0.396	0.943
0.718	0.206	0.635
0.045	0.012	0.396
0.182	0.503	0.797
0.948	0.198	0.582
0.927	0.336	0.328
0.738	0.466	0.842
0.995	0.646	0.694
0.180	0.812	0.366
0.749	0.282	0.596
0.943	0.576	0.296
0.553	0.219	0.275
0.511	0.164	0.963
0.646	0.152	0.256
0.907	0.241	0.316
0.902	0.659	0.693
0.117	0.053	0.162
0.302	0.879	0.961
0.494	0.438	0.809
0.571	0.050	0.989
0.622	0.903	0.826
0.523	0.134	0.803
0.258	0.504	0.367
0.355	0.868	0.490
0.163	0.563	0.815
0.415	0.600	0.429
0.857	0.453	0.590
0.550	0.795	0.541
0.011	0.471	0.109
0.875	0.994	0.817
0.450	0.560	0.843
0.450	0.236	0.016
0.339	0.262	0.193
0.395	0.615	0.248
0.051	0.222	0.507
0.720	0.736	0.512
0.584	0.461	0.877
0.365	0.397	0.037
0.180	0.293	0.956
0.249	0.602	0.607
0.259	0.305	0.714
0.100	0.967	0.650
0.839	0.980	0.897
0.969	0.607	0.703
0.008	0.520	0.042
0.508	0.530	0.279
0.086	0.341	0.470
0.563	0.058	0.271
0.790	0.334	0.533
0.773	0.914	0.484
0.072	0.327	0.225
0.963	0.244	0.637
0.908	0.379	0.545
0.646	0.365	0.456
0.123	0.489	0.797
0.296	0.640	0.929
0.893	0.017	0.967
0.796	0.619	0.290
0.602	0.285	0.430
0.845	0.735	0.642
0.275	0.555	0.430
0.310	0.258	0.557
0.625	0.347	0.303
0.094	0.115	0.832
0.629	0.814	0.494
0.059	0.320	0.540
0.082	0.463	0.617
0.714	0.629	0.539
0.788	0.908	0.158
0.791	0.710	0.077
0.415	0.102	0.122
0.092	0.813	0.838
0.629	0.018	0.853
0.439	0.145	0.769
0.405	0.755	0.283
0.713	0.372	0.280
0.482	0.906	0.774
0.611	0.131	0.802
0.860	0.021	0.310
0.625	0.143	0.355
0.430	0.327	0.623
0.195	0.348	0.031
0.683	0.036	0.527
0.997	0.543	0.209
0.002	0.414	0.442
0.428	0.660	0.475
0.025	0.249	0.995
0.379	0.747	0.639
0.921	0.997	0.294
0.579	0.426	0.302
0.669	0.074	0.558
0.707	0.628	0.977
0.601	0.393	0.063
0.039	0.233	0.461
0.117	0.908	0.200
0.339	0.884	0.491
0.032	0.498	0.794
0.856	0.581	0.802
0.286	0.315	0.648
0.797	0.445	0.233
0.935	0.509	0.884
0.281	0.856	0.970
0.047	0.175	0.080
0.077	0.415	0.462
0.788	0.228	0.216
0.398	0.316	0.916
0.028	0.521	0.466
0.323	0.713	0.032
0.119	0.055	0.165
0.099	0.924	0.769
0.529	0.070	0.048
0.043	0.313	0.948
0.824	0.862	0.548
0.120	0.915	0.312
0.491	0.694	0.132
0.158	0.168	0.058
0.003	0.967	0.314
0.659	0.918	0.563
0.798	0.721	0.850
0.923	0.404	0.099
0.866	0.001	0.260
0.756	0.557	0.462
0.750	0.893	0.646
0.011	0.748	0.356
0.511	0.213	0.359
0.692	0.872	0.283
0.610	0.595	0.012
0.075	0.669	0.721
0.170	0.208	0.552
0.508	0.491	0.754
0.121	0.402	0.496
0.989	0.030	0.226
0.836	0.361	0.108
0.340	0.641	0.483
0.994	0.329	0.771
0.811	0.863	0.725
0.842	0.057	0.209
0.235	0.905	0.276
0.028	0.238	0.507
0.879	0.782	0.858
0.628	0.028	0.029
0.193	0.180	0.547
0.754	0.516	0.753
0.854	0.981	0.778
0.783	0.587	0.897
0.656	0.741	0.938
0.683	0.179	0.318
0.542	0.456	0.257
0.924	0.497	0.046
0.651	0.610	0.234
0.040	0.920	0.570
0.850	0.410	0.121
0.923	0.370	0.656
0.469	0.578	0.813
0.746	0.568	0.441
0.017	0.817	0.949
0.331	0.817	0.804
0.809	0.662	0.459
0.878	0.444	0.230
0.929	0.605	0.657
0.793	0.286	0.094
0.104	0.766	0.199
0.952	0.290	0.450
0.140	0.518	0.983
0.920	0.430	0.312
0.475	0.520	0.809
0.618	0.765	0.076
0.527	0.354	0.023
0.144	0.475	0.504
0.015	0.918	0.687
0.086	0.848	0.625
0.521	0.018	0.314
0.412	0.176	0.902
0.786	0.242	0.900
0.831	0.266	0.873
0.805	0.930	0.275
0.206	0.479	0.181
0.862	0.704	0.058
0.112	0.123	0.818
0.209	0.631	0.430
0.988	0.412	0.777
0.369	0.444	0.543
0.314	0.256	0.427
0.053	0.084	0.925
0.813	0.015	0.254
0.489	0.875	0.899
0.386	0.542	0.281
0.052	0.344	0.539
0.779	0.821	0.635
0.108	0.564	0.213
0.756	0.531	0.183
0.870	0.496	0.855
0.100	0.004	0.344
0.435	0.792	0.252
0.520	0.712	0.548
0.832	0.404	0.633
0.020	0.969	0.386
0.199	0.400	0.607
0.093	0.538	0.444
0.477	0.088	0.186
0.161	0.580	0.344
0.562	0.797	0.589
0.096	0.248	0.414
0.467	0.899	0.623
0.704	0.066	0.984
0.132	0.821	0.664
0.814	0.413	0.878
0.555	0.327	0.253
0.777	0.139	0.558
0.554	0.775	0.899
0.266	0.522	0.297
0.167	0.466	0.830
0.470	0.336	0.305
0.109	0.856	0.503
0.124	0.724	0.534
0.543	0.686	0.428
0.992	0.701	0.713
0.108	0.506	0.578
0.824	0.273	0.003
0.604	0.078	0.117
0.348	0.886	0.970
0.821	0.584	0.676
0.959	0.252	0.299
0.064	0.302	0.197
0.779	0.386	0.497
0.838	0.565	0.538
0.103	0.751	0.145
0.402	0.405	0.920
0.309	0.312	0.159
0.776	0.958	0.398
0.540	0.954	0.762
0.740	0.064	0.367
0.179	0.757	0.453
0.939	0.140	0.389
0.343	0.799	0.050
0.433	0.735	0.279
0.501	0.170	0.629
0.995	0.692	0.652
0.016	0.712	0.127
0.262	0.694	0.680
0.679	0.218	0.117
0.325	0.459	0.842
0.412	0.442	0.734
0.045	0.326	0.790
0.445	0.708	0.203
0.581	0.933	0.926
0.276	0.438	0.579
0.728	0.895	0.145
0.365	0.862	0.123
0.509	0.880	0.798
0.768	0.811	0.898
0.638	0.068	0.450
0.314	0.081	0.651
0.656	0.610	0.340
0.446	0.992	0.210
0.898	0.305	0.482
0.865	0.477	0.229
0.356	0.928	0.366
0.284	0.805	0.905
0.870	0.775	0.140
0.399	0.375	0.986
0.581	0.220	0.803
0.702	0.910	0.568
0.176	0.237	0.763
0.835	0.200	0.446
0.617	0.224	0.884
0.085	0.679	0.538
0.566	0.661	0.531
0.691	0.603	0.860
0.605	0.459	0.083
0.891	0.754	0.093
0.837	0.753	0.301
0.689	0.349	0.706
0.050	0.576	0.697
0.154	0.891	0.425
0.446	0.353	0.212
0.471	0.583	0.661
0.330	0.832	0.214
0.085	0.834	0.550
0.712	0.435	0.264
0.106	0.871	0.545
0.093	0.697	0.724
0.540	0.237	0.208
0.799	0.243	0.483
0.312	0.193	0.745
0.346	0.951	0.848
0.655	0.488	0.938
0.346	0.453	0.560
0.589	0.731	0.677
0.640	0.805	0.851
0.484	0.416	0.867
0.383	0.608	0.700
0.138	0.183	0.858
0.560	0.307	0.064
0.392	0.229	0.021
0.327	0.939	0.160
0.251	0.898	0.676
0.305	0.079	0.359
0.146	0.496	0.326
0.502	0.656	0.770
0.866	0.691	0.353
0.518	0.191	0.093
0.529	0.341	0.175
0.857	0.321	0.219
0.536	0.188	0.901
0.876	0.392	0.898
0.847	0.227	0.823
0.072	0.501	0.218
0.758	0.140	0.816
0.307	0.425	0.410
0.264	0.872	0.497
0.464	0.531	0.419
0.690	0.874	0.057
0.201	0.294	0.885
0.910	0.722	0.680
0.691	0.723	0.108
0.973	0.575	0.932
0.170	0.193	0.439
0.207	0.333	0.541
0.418	0.136	0.240
0.701	0.303	0.260
0.297	0.565	0.731
0.338	0.980	0.614
0.541	0.516	0.614
0.054	0.940	0.719
0.461	0.399	0.351
0.992	0.060	0.942
0.961	0.547	0.963
0.578	0.518	0.926
0.393	0.822	0.284
0.737	0.890	0.578
0.243	0.318	0.273
0.018	0.768	0.616
0.462	0.688	0.197
0.694	0.330	0.681
0.362	0.230	0.022
0.126	0.053	0.030
0.444	0.302	0.248
0.350	0.632	0.284
0.837	0.100	0.050
0.593	0.262	0.876
0.836	0.548	0.381
0.016	0.025	0.767
0.136	0.332	0.679
0.588	0.147	0.343
0.068	0.804	0.012
0.849	0.536	0.567
0.287	0.966	0.440
0.623	0.737	0.905
0.290	0.167	0.860
0.088	0.524	0.660
0.726	0.310	0.687
0.582	0.940	0.398
0.288	0.861	0.380
0.165	0.820	0.331
0.623	0.683	0.898
0.495	0.325	0.779
0.138	0.880	0.734
0.586	0.975	0.241
0.406	0.312	0.184
0.269	0.503	0.839
0.508	0.881	0.986
0.429	0.953	0.697
0.965	0.157	0.739
0.550	0.196	0.886
0.317	0.492	0.055
0.802	0.912	0.521
0.373	0.655	0.235
0.141	0.145	0.931
0.089	0.002	0.051
0.256	0.447	0.464
0.982	0.086	0.472
0.226	0.751	0.893
0.808	0.766	0.248
0.155	0.688	0.103
0.749	0.422	0.435
0.406	0.583	0.347
0.161	0.628	0.145
0.407	0.629	0.066
0.042	0.964	0.583
0.567	0.512	0.151
0.100	0.538	0.229
0.941	0.695	0.826
0.122	0.827	0.782
0.802	0.666	0.966
0.176	0.952	0.459
0.884	0.206	0.344
0.888	0.521	0.290
0.800	0.363	0.943
0.663	0.856	0.237
0.506	0.963	0.992
0.168	0.170	0.043
0.248	0.471	0.156
0.752	0.028	0.885
0.971	0.546	0.558
0.703	0.974	0.427
0.781	0.416	0.835
0.735	0.188	0.427
0.493	0.405	0.680
0.817	0.385	0.121
0.429	0.009	0.268
0.128	0.922	0.146
0.744	0.155	0.648
0.792	0.575	0.725
0.907	0.429	0.039
0.537	0.290	0.368
0.053	0.281	0.602
0.261	0.187	0.984
0.613	0.701	0.127
0.976	0.641	0.812
0.096	0.753	0.464
0.407	0.240	0.271
0.938	0.352	0.683
0.028	0.878	0.500
0.763	0.439	0.480
0.180	0.575	0.132
0.050	0.098	0.378
0.929	0.919	0.661
0.309	0.483	0.927
0.262	0.647	0.499
0.065	0.680	0.891
0.655	0.831	0.522
0.578	0.275	0.595
0.425	0.891	0.517
0.378	0.068	0.071
0.549	0.330	0.225
0.745	0.610	0.177
0.823	0.783	0.001
0.028	0.144	0.216
0.415	0.856	0.706
0.317	0.274	0.934
0.070	0.713	0.510
0.830	0.862	0.715
0.059	0.742	0.702
0.185	0.750	0.067
0.135	0.584	0.765
0.820	0.652	0.666
0.748	0.463	0.180
0.041	0.298	0.621
0.393	0.149	0.789
0.271	0.941	0.754
0.623	0.268	0.266
0.251	0.330	0.537
0.241	0.781	0.618
0.953	0.876	0.759
0.996	0.189	0.567
0.318	0.359	0.691
0.115	0.596	0.174
0.682	0.562	0.996
0.422	0.862	0.635
0.960	0.222	0.344
0.582	0.063	0.294
0.671	0.093	0.023
0.768	0.541	0.216
0.145	0.020	0.644
0.532	0.345	0.345
0.895	0.559	0.974
0.336	0.875	0.016
0.380	0.215	0.273
0.542	0.352	0.903
0.517	0.291	0.936
0.663	0.370	0.219
0.188	0.278	0.286
0.877	0.750	0.689
0.189	0.313	0.220
0.083	0.180	0.885
0.126	0.616	0.416
0.273	0.041	0.904
0.186	0.984	0.495
0.614	0.053	0.264
0.172	0.019	0.289
0.674	0.520	0.720
0.329	0.315	0.381
0.294	0.791	0.548
0.697	0.424	0.350
0.294	0.493	0.473
0.460	0.437	0.678
0.236	0.756	0.742
0.493	0.681	0.084
0.633	0.727	0.369
0.559	0.792	0.501
0.582	0.611	0.893
0.764	0.978	0.125
0.634	0.296	0.771
0.064	0.179	0.450
0.633	0.849	0.872
0.600	0.894	0.742
0.312	0.770	0.998
0.985	0.502	0.662
0.231	0.123	0.751
0.855	0.066	0.062
0.897	0.759	0.097
0.841	0.895	0.400
0.476	0.463	0.491
0.173	0.020	0.111
0.113	0.387	0.360
0.090	0.775	0.072
0.494	0.244	0.020
0.279	0.476	0.775
0.392	0.786	0.208
0.764	0.573	0.394
0.994	0.621	0.742
0.516	0.078	0.225
0.420	0.625	0.732
0.677	0.282	0.321
0.447	0.717	0.181
0.766	0.618	0.924
0.697	0.847	0.019
0.512	0.205	0.922
0.155	0.216	0.358
0.605	0.080	0.083
0.648	0.062	0.121
0.603	0.443	0.969
0.872	0.303	0.251
0.409	0.374	0.296
0.202	0.238	0.481
0.654	0.060	0.745
0.175	0.955	0.798
0.544	0.768	0.020
0.910	0.513	0.099
0.735	0.095	0.720
0.335	0.111	0.915
0.265	0.551	0.558
0.709	0.949	0.074
0.790	0.151	0.769
0.279	0.576	0.388
0.128	0.566	0.292
0.509	0.187	0.369
0.006	0.724	0.704
0.617	0.672	0.787
0.125	0.572	0.927
0.803	0.614	0.631
0.741	0.586	0.506
0.847	0.695	0.849
0.277	0.287	0.007
0.580	0.842	0.559
0.962	0.757	0.492
0.980	0.786	0.419
0.492	0.521	0.110
0.437	0.697	0.234
0.113	0.283	0.382
0.080	0.207	0.403
0.195	0.782	0.373
0.476	0.785	0.957
0.461	0.759	0.181
0.004	0.625	0.256
0.635	0.156	0.316
0.975	0.118	0.065
0.001	0.462	0.745
0.761	0.929	0.099
0.072	0.978	0.792
0.967	0.923	0.606
0.142	0.238	0.684
0.037	0.861	0.624
0.685	0.391	0.670
0.967	0.644	0.134
0.702	0.650	0.904
0.918	0.632	0.444
0.258	0.441	0.706
0.070	0.075	0.434
0.286	0.966	0.360
0.327	0.888	1.000
0.478	0.573	0.456
0.532	0.725	0.699
0.427	0.076	0.666
0.032	0.274	0.709
0.644	0.140	0.166
0.077	0.448	0.833
0.907	0.745	0.369
0.365	0.040	0.698
0.801	0.725	0.392
0.826	0.193	0.693
0.440	0.167	0.654
0.204	0.481	0.874
0.027	0.103	0.625
0.685	0.951	0.619
0.581	0.564	0.905
0.939	0.512	0.276
0.967	0.960	0.458
0.643	0.745	0.813
0.089	0.079	0.702
0.161	0.486	0.077
0.681	0.418	0.655
0.207	0.760	0.548
0.667	0.744	0.655
0.400	0.424	0.942
0.874	0.454	0.007
0.909	0.528	0.165
0.752	0.728	0.400
0.215	0.803	0.492
0.321	0.871	0.589
0.625	0.696	0.043
0.959	0.911	0.895
0.690	0.255	0.964
0.269	0.617	0.848
0.155	0.173	0.187
0.381	0.887	0.288
0.559	0.315	0.227
0.564	0.992	0.278
0.111	0.552	0.275
0.630	0.305	0.607
0.984	0.301	0.242
0.381	0.816	0.582
0.919	0.618	0.437
0.703	0.688	0.670
0.010	0.311	0.199
0.930	0.934	0.258
0.305	0.690	0.845
0.878	0.781	0.896
0.322	0.346	0.945
0.241	0.077	0.691
0.370	0.349	0.215
0.611	0.397	0.209
0.035	0.687	0.646
0.272	0.492	0.927
0.612	0.979	0.725
0.096	0.824	0.133
0.725	0.133	0.820
0.043	0.327	0.446
0.855	0.419	0.489
0.621	0.333	0.926
0.253	0.558	0.965
0.216	0.395	0.845
0.071	0.763	0.456
0.267	0.157	0.255
0.159	0.000	0.035
0.422	0.760	0.948
0.979	0.071	0.674
0.678	0.702	0.349
0.072	0.192	0.019
0.384	0.172	0.905
0.888	0.978	0.996
0.486	0.291	0.704
0.693	0.496	0.711
0.570	0.436	0.891
0.985	0.350	0.333
0.022	0.039	0.874
0.469	0.264	0.907
0.361	0.992	0.464
0.811	0.023	0.468
0.859	0.230	0.956
0.298	0.820	0.986
0.714	0.089	0.435
0.298	0.240	0.292
0.472	0.243	0.781
0.206	0.935	0.494
0.530	0.347	0.397
0.950	0.439	0.293
0.972	0.611	0.127
0.211	0.187	0.681
0.529	0.930	0.214
0.833	0.833	0.524
0.527	0.176	0.221
0.478	0.308	0.781
0.053	0.612	0.262
0.314	0.567	0.085
0.101	0.970	0.143
0.171	0.176	0.478
0.131	0.512	0.801
0.349	0.122	0.067
0.102	0.482	0.662
0.786	0.386	0.189
0.355	0.959	0.923
0.375	0.137	0.197
0.185	0.714	0.205
0.130	0.600	0.229
0.181	0.896	0.857
0.011	0.220	0.100
0.040	0.281	0.183
0.798	0.596	0.642
0.893	0.683	0.276
0.625	0.945	0.029
0.286	0.200	0.546
0.776	0.579	0.781
0.495	0.699	0.152
0.032	0.929	0.978
0.655	0.200	0.836
0.695	0.311	0.100
0.641	0.319	0.772
0.581	0.031	0.964
0.667	0.663	0.725
0.847	0.315	0.569
0.845	0.358	0.314
0.428	0.529	0.072
0.615	0.127	0.450
0.946	0.427	0.286
0.613	0.409	0.233
0.841	0.522	0.036
0.782	0.027	0.178
0.192	0.322	0.905
0.604	0.678	0.056
0.254	0.534	0.284
0.279	0.641	0.244
0.181	0.826	0.899
0.624	0.359	0.858
0.071	0.869	0.058
0.893	0.002	0.747
0.768	0.990	0.660
0.696	0.137	0.153
0.668	0.320	0.347
0.453	0.848	0.136
0.676	0.308	0.721
0.874	0.291	0.191
0.488	0.083	0.373
0.479	0.810	0.654
0.224	0.648	0.431
0.147	0.338	0.092
0.711	0.556	0.232
0.907	0.287	0.843
0.327	0.499	0.508
0.672	0.915	0.829
0.510	0.044	0.315
0.752	0.490	0.527
0.448	0.391	0.411
0.574	0.991	0.705
0.982	0.296	0.347
0.333	0.739	0.295
0.811	0.886	0.271
0.165	0.820	0.377
0.297	0.138	0.611
0.203	0.161	0.116
0.176	0.533	0.347
0.157	0.043	0.259
0.669	0.150	0.913
0.780	0.757	0.470
0.875	0.441	0.849
0.950	0.699	0.568
0.481	0.593	0.424
0.973	0.980	0.144
0.063	0.908	0.506
0.697	0.762	0.266
0.462	0.548	0.242
0.940	0.922	0.660
0.063	0.115	0.748
0.242	0.407	0.867
0.491	0.573	0.532
0.199	0.799	0.692
0.039	0.530	0.838
0.845	0.223	0.382
0.608	0.277	0.340
0.335	0.974	0.968
0.963	0.574	0.389
0.018	0.404	0.824
0.699	0.278	0.618
0.838	0.408	0.834
0.433	0.772	0.116
0.183	0.306	0.528
0.975	0.362	0.413
0.913	0.220	0.771
0.389	0.347	0.513
0.505	0.224	0.313
0.668	0.440	0.787
0.212	0.976	0.897
0.184	0.053	0.802
0.931	0.105	0.485
0.184	0.522	0.379
0.985	0.414	0.066
0.409	0.866	0.204
0.560	0.755	0.018
0.735	0.521	0.194
0.968	0.758	0.369
0.810	0.246	0.951
0.574	0.583	0.091
0.222	0.879	0.832
0.532	0.608	0.406
0.347	0.116	0.010
0.276	0.428	0.810
0.323	0.000	0.053
0.033	0.906	0.161
0.349	0.575	0.867
0.511	0.381	0.878
0.947	0.864	0.851
0.246	0.899	0.959
0.677	0.930	0.676
0.305	0.965	0.837
0.227	0.528	0.852
0.252	0.159	0.694
0.529	0.851	0.775
0.324	0.353	0.113
0.069	0.329	0.370
0.723	0.445	0.061
0.687	0.990	0.562
0.089	0.002	0.395
0.546	0.846	0.505
0.601	0.306	0.975
0.520	0.776	0.465
0.537	0.290	0.410
0.156	0.299	0.794
0.005	0.270	0.116
0.378	0.062	0.643
0.864	0.703	0.185
0.035	0.757	0.203
0.196	0.454	0.028
0.626	0.280	0.302
0.784	0.862	0.924
0.603	0.790	0.767
0.019	0.262	0.471
0.836	0.383	0.213
0.019	0.492	0.205
0.408	0.800	0.056
0.295	0.494	0.064
0.232	0.033	0.943
0.545	0.859	0.667
0.249	0.212	0.869
0.480	0.246	0.488
0.368	0.861	0.042
0.757	0.824	0.553
0.403	0.804	0.784
0.171	0.343	0.933
0.246	0.717	0.237
0.758	0.922	0.044
0.941	0.231	0.800
0.249	0.307	0.010
0.925	0.312	0.829
0.975	0.136	0.371
0.324	0.443	0.748
0.629	0.242	0.934
0.517	0.543	0.351
0.492	0.955	0.177
0.207	0.563	0.772
0.274	0.489	0.717
0.988	0.101	0.322
0.880	0.527	0.722
0.129	0.956	0.286
0.540	0.011	0.537
0.419	0.758	0.621
0.342	0.426	0.061
0.715	0.211	0.008
0.587	0.065	0.279
0.944	0.640	0.796
0.805	0.150	0.612
0.062	0.656	0.585
0.093	0.107	0.568
0.248	0.608	0.984
0.159	0.576	0.205
0.399	0.950	0.326
0.173	0.409	0.405
0.319	0.493	0.217
0.603	0.024	0.866
0.489	0.074	0.557
0.690	0.470	0.285
0.742	0.207	0.028
0.162	0.368	0.333
0.241	0.670	0.384
0.052	0.422	0.804
0.291	0.180	0.926
0.922	0.643	0.681
0.130	0.073	0.384
0.824	0.833	0.608
0.602	0.062	0.099
0.893	0.631	0.914
0.827	0.604	0.424
0.134	0.644	0.503
0.535	0.039	0.622
0.571	0.645	0.127
0.508	0.450	0.031
0.757	0.097	0.037
0.140	0.016	0.263
0.034	0.762	0.713
0.188	0.481	0.013
0.612	0.068	0.875
0.533	0.877	0.295
0.588	0.161	0.559
0.882	0.790	0.766
0.026	0.491	0.372
0.770	0.615	0.144
0.155	0.541	0.176
0.538	0.886	0.958
0.250	0.178	0.921
0.271	0.341	0.332
0.866	0.869	0.244
0.527	0.699	0.414
0.991	0.337	0.095
0.983	0.638	0.881
0.450	0.434	0.335
0.247	0.909	0.110
0.201	0.604	0.892
0.446	0.839	0.761
0.005	0.867	0.784
0.843	0.991	0.948
0.431	0.222	0.775
0.265	0.352	0.823
0.859	0.653	0.927
0.470	0.311	0.437
0.647	0.933	0.240
0.212	0.559	0.583
0.086	0.470	0.895
0.677	0.797	0.654
0.402	0.240	0.473
0.627	0.196	0.882
0.408	0.289	0.959
0.753	0.881	0.135
0.555	0.169	0.292
0.413	0.454	0.842
0.115	0.556	0.917
0.644	0.282	0.460
0.678	0.448	0.305
0.177	0.949	0.755
0.955	0.740	0.504
0.323	0.617	0.014
0.735	0.209	0.146
0.746	0.654	0.787
0.932	0.380	0.980
0.429	0.788	0.925
0.837	0.828	0.486
0.347	0.771	0.250
0.628	0.673	0.245
0.068	0.940	0.741
0.024	0.144	0.045
0.254	0.006	0.640
0.367	0.734	0.531
0.964	0.262	0.859
0.713	0.046	0.940
0.236	0.935	0.978
0.783	0.285	0.110
0.093	0.955	0.781
0.509	0.392	0.388
0.627	0.305	0.697
0.962	0.269	0.312
0.034	0.508	0.917
0.224	0.322	0.116
0.346	0.817	0.803
0.565	0.019	0.060
0.777	0.628	0.580
0.427	0.061	0.438
0.964	0.994	0.494
0.138	0.979	0.883
0.372	0.329	0.157
0.677	0.117	0.670
0.831	0.435	0.048
0.014	0.423	0.287
0.439	0.391	0.101
0.660	0.639	0.585
0.350	0.430	0.356
0.193	0.532	0.395
0.638	0.151	0.717
0.603	0.393	0.891
0.340	0.298	0.744
0.899	0.801	0.314
0.585	0.275	0.468
0.718	0.736	0.250
0.531	0.558	0.683
0.648	0.606	0.580
0.325	0.682	0.497
0.961	0.569	0.587
0.796	0.145	0.725
0.593	0.034	0.406
0.787	0.311	0.610
0.615	0.247	0.631
0.232	0.727	0.636
0.129	0.744	0.156
0.330	0.865	0.483
0.947	0.065	0.892
0.975	0.633	0.181
0.047	0.487	0.075
0.575	0.431	0.181
0.280	0.242	0.960
0.970	0.514	0.859
0.678	0.429	0.991
0.760	0.556	0.002
0.296	0.455	0.219
0.502	0.269	0.441
0.007	0.929	0.021
0.074	0.476	0.957
0.631	0.462	0.970
0.267	0.753	0.096
0.163	0.740	0.076
0.313	0.938	0.345
0.038	0.902	0.914
0.968	0.020	0.113
0.803	0.906	0.003
0.715	0.143	0.671
0.923	0.313	0.819
0.015	0.629	0.494
0.363	0.980	0.147
0.458	0.854	0.169
0.082	0.520	0.528
0.427	0.258	0.875
0.309	0.851	0.577
0.922	0.766	0.776
0.166	0.944	0.099
0.387	0.475	0.671
0.885	0.796	0.408
0.737	0.976	0.101
0.853	0.171	0.042
0.880	0.779	0.895
0.183	0.275	0.590
0.112	0.639	0.658
0.281	0.774	0.986
0.680	0.535	0.955
0.988	0.881	0.985
0.669	0.510	0.130
0.836	0.013	0.727
0.023	0.421	0.840
0.021	0.844	0.141
0.186	0.516	0.903
0.649	0.459	0.063
0.548	0.992	0.635
0.799	0.327	0.775
0.930	0.846	0.789
0.019	0.052	0.507
0.422	0.922	0.378
0.518	0.494	0.173
0.686	0.953	0.109
0.576	0.051	0.898
0.336	0.469	0.922
0.138	0.090	0.629
0.286	0.479	0.111
0.883	0.292	0.171
0.479	0.877	0.305
0.377	0.867	0.932
0.962	0.878	0.818
0.443	0.267	0.330
0.203	0.002	0.470
0.076	0.804	0.053
0.184	0.668	0.303
0.651	0.738	0.416
0.760	0.104	0.218
0.010	0.823	0.277
0.238	0.673	0.915
0.209	0.003	0.283
0.129	0.516	0.409
0.775	0.600	0.233
0.444	0.053	0.006
0.330	0.554	0.724
0.801	0.770	0.361
0.259	0.294	0.805
0.505	0.564	0.389
0.097	0.663	0.987
0.099	0.633	0.652
0.311	0.442	0.508
0.708	0.478	0.454
0.952	0.020	0.581
0.937	0.246	0.897
0.420	0.354	0.277
0.112	0.216	0.482
0.292	0.908	0.798
0.713	0.309	0.006
0.667	0.411	0.082
0.386	0.491	0.936
0.151	0.736	0.185
0.644	0.076	0.714
0.169	0.448	0.561
0.609	0.499	0.208
0.754	0.961	0.634
0.618	0.093	0.319
0.139	0.767	0.205
0.460	0.237	0.068
0.101	0.072	0.562
0.777	0.620	0.019
0.172	0.321	0.875
0.531	0.087	0.054
0.008	0.551	0.083
0.376	0.999	0.859
0.879	0.190	0.809
0.639	0.759	0.719
0.006	0.265	0.672
0.216	0.122	0.317
0.238	0.210	0.797
0.263	0.304	0.923
0.901	0.134	0.038
0.650	0.814	0.612
0.770	0.999	0.859
0.966	0.285	0.446
0.696	0.935	0.511
0.055	0.771	0.971
0.945	0.107	0.717
0.265	0.812	0.892
0.837	0.871	0.898
0.275	0.983	0.356
0.332	0.249	0.077
0.417	0.359	0.052
0.921	0.279	0.917
0.101	0.888	0.628
0.302	0.090	0.301
0.686	0.434	0.741
0.411	0.919	0.031
0.828	0.800	0.106
0.925	0.265	0.810
0.781	0.597	0.351
0.242	0.171	0.218
0.218	0.925	0.049
0.253	0.716	0.479
0.469	0.557	0.037
0.536	0.449	0.934
0.919	0.083	0.539
0.509	0.692	0.219
0.203	0.552	0.240
0.243	0.069	0.217
0.816	0.876	0.109
0.514	0.812	0.229
0.952	0.197	0.923
0.685	0.682	0.606
0.499	0.819	0.524
0.448	0.563	0.256
0.220	0.813	0.119
0.886	0.616	0.739
0.010	0.613	0.647
0.733	0.716	0.526
0.506	0.961	0.670
0.063	0.989	0.965
0.196	0.490	0.320
0.550	0.949	0.507
0.156	0.840	0.579
0.149	0.860	0.246
0.598	0.360	0.362
0.492	0.812	0.970
0.667	0.232	0.869
0.773	0.068	0.296
0.856	0.280	0.236
0.601	0.308	0.136
0.177	0.994	0.268
0.258	0.452	0.685
0.653	0.342	0.348
0.604	0.243	0.770
0.724	0.381	0.959
0.093	0.069	0.999
0.359	0.285	0.062
0.890	0.521	0.741
0.825	0.526	0.228
0.899	0.277	0.054
0.239	0.137	0.392
0.709	0.206	0.439
0.931	0.707	0.397
0.113	0.604	0.981
0.189	0.465	0.429
0.989	0.429	0.464
0.630	0.484	0.105
0.578	0.665	0.196
0.917	0.761	0.001
0.061	0.799	0.142
0.848	0.590	0.410
0.653	0.287	0.420
0.541	0.243	0.628
0.706	0.554	0.021
0.462	0.435	0.067
0.056	0.808	0.993
0.009	0.294	0.763
0.857	0.514	0.096
0.111	0.176	0.821
0.326	0.934	0.364
0.992	0.149	0.613
0.296	0.647	0.276
0.773	0.324	0.472
