0.355	0.600	0.976	0.992
0.370	0.254	0.628	0.192
0.588	0.655	0.351	0.492
0.189	0.880	0.129	0.750
0.072	0.304	0.408	0.937
0.523	0.472	0.572	0.769
0.363	0.906	0.367	0.507
0.719	0.960	0.276	0.640
0.222	0.164	0.776	0.435
0.968	0.023	0.212	0.032
0.084	0.983	0.559	0.233
0.233	0.469	0.550	0.300
0.978	0.989	0.786	0.485
0.879	0.916	0.565	0.807
0.668	0.097	0.755	0.809
0.745	0.734	0.704	0.753
0.003	0.022	0.469	0.428
0.917	0.581	0.022	0.019
0.043	0.711	0.833	0.241
0.067	0.021	0.625	0.839
0.290	0.507	0.279	0.706
0.962	0.091	0.848	0.532
0.447	0.531	0.459	0.367
0.156	0.545	0.930	0.356
0.291	0.726	0.584	0.876
0.818	0.049	0.728	0.127
0.488	0.857	0.221	0.637
0.490	0.009	0.062	0.119
0.036	0.092	0.662	0.983
0.985	0.249	0.365	0.394
0.972	0.897	0.711	0.569
0.651	0.058	0.069	0.525
0.081	0.729	0.771	0.617
0.869	0.477	0.614	0.281
0.180	0.536	0.107	0.886
0.015	0.015	0.074	0.510
0.981	0.203	0.656	0.573
0.128	0.450	0.020	0.202
0.533	0.447	0.837	0.854
0.556	0.555	0.097	0.358
0.234	0.291	0.884	0.490
0.694	0.055	0.996	0.497
0.608	0.049	0.324	0.850
0.892	0.916	0.761	0.799
0.380	0.256	0.311	0.673
0.653	0.617	0.895	0.700
0.019	0.577	0.987	0.152
0.880	0.806	0.024	0.568
0.534	0.258	0.403	0.307
0.191	0.526	0.181	0.966
0.939	0.202	0.658	0.011
0.713	0.897	0.338	0.059
0.250	0.972	0.929	0.287
0.791	0.921	0.543	0.396
0.735	0.795	0.896	0.375
0.598	0.300	0.458	0.176
0.279	0.836	0.886	0.710
0.648	0.701	0.078	0.141
0.262	0.629	0.022	0.871
0.463	0.507	0.932	0.975
0.226	0.723	0.790	0.147
0.366	0.773	0.301	0.168
0.196	0.260	0.918	0.855
0.343	0.907	0.416	0.275
0.413	0.611	0.421	0.139
0.005	0.748	0.716	0.811
0.999	0.290	0.111	0.560
0.917	0.030	0.723	0.704
0.285	0.803	0.813	0.546
0.208	0.069	0.732	0.786
0.759	0.217	0.164	0.767
0.433	0.679	0.587	0.640
0.742	0.578	0.464	0.324
0.457	0.105	0.310	0.336
0.838	0.684	0.489	0.869
0.394	0.257	0.913	0.580
0.161	0.075	0.362	0.083
0.827	0.787	0.649	0.562
0.721	0.387	0.570	0.903
0.313	0.944	0.892	0.257
0.884	0.819	0.206	0.133
0.142	0.802	0.684	0.805
0.893	0.939	0.078	0.638
0.191	0.894	0.422	0.310
0.161	0.418	0.079	0.184
0.865	0.283	0.736	0.056
0.455	0.108	0.973	0.433
0.997	0.724	0.061	0.230
0.365	0.339	0.418	0.650
0.308	0.386	0.948	0.736
0.208	0.836	0.004	0.496
0.711	0.233	0.701	0.375
0.077	0.623	0.575	0.674
0.600	0.660	0.987	0.719
0.508	0.474	0.574	0.113
0.582	0.075	0.688	0.572
0.050	0.036	0.681	0.108
0.533	0.300	0.905	0.623
0.737	0.343	0.347	0.425
0.765	0.305	0.696	0.721
0.698	0.376	0.582	0.981
0.155	0.896	0.118	0.504
0.933	0.796	0.752	0.808
0.280	0.227	0.249	0.637
0.355	0.291	0.998	0.649
0.098	0.991	0.132	0.782
0.179	0.570	0.068	0.976
0.240	0.929	0.300	0.038
0.051	0.268	0.788	0.982
0.345	0.698	0.616	0.793
0.173	0.914	0.294	0.055
0.308	0.606	0.865	0.932
0.596	0.080	0.906	0.872
0.528	0.964	0.826	0.894
0.529	0.633	0.844	0.061
0.377	0.704	0.594	0.681
0.385	0.268	0.850	0.201
0.490	0.162	0.104	0.234
0.964	0.474	0.144	0.777
0.424	0.727	0.800	0.069
0.104	0.935	0.003	0.388
0.064	0.093	0.473	0.639
0.503	0.631	0.220	0.262
0.936	0.244	0.096	0.464
0.237	0.026	0.825	0.294
0.698	0.840	0.673	0.277
0.611	0.121	0.042	0.644
0.637	0.630	0.939	0.461
0.918	0.008	0.770	0.609
0.448	0.319	0.352	0.721
0.054	0.522	0.757	0.030
0.893	0.360	0.506	0.267
0.154	0.012	0.085	0.228
0.860	0.611	0.535	0.674
0.875	0.744	0.743	0.519
0.504	0.068	0.264	0.442
0.481	0.167	0.010	0.879
0.110	0.957	0.415	0.388
0.019	0.404	0.787	0.937
0.264	0.027	0.089	0.544
0.251	0.910	0.916	0.103
0.512	0.878	0.573	0.873
0.945	0.118	0.490	0.415
0.224	0.148	0.186	0.231
0.522	0.991	0.729	0.366
0.834	0.827	0.416	0.295
0.190	0.690	0.569	0.869
0.049	0.520	0.464	0.707
0.809	0.229	0.157	0.943
0.413	0.058	0.570	0.272
0.200	0.673	0.249	0.953
0.341	0.048	0.567	0.839
0.414	0.867	0.987	0.127
0.961	0.547	0.918	0.337
0.578	0.914	0.801	0.633
0.742	0.776	0.306	0.356
0.779	0.849	0.456	0.999
0.824	0.581	0.742	0.821
0.973	0.546	0.370	0.720
0.316	0.356	0.310	0.648
0.282	0.265	0.916	0.938
0.824	0.793	0.954	0.284
0.306	0.746	0.752	0.020
0.497	0.268	0.896	0.399
0.237	0.270	0.666	0.884
0.998	0.863	0.212	0.025
0.823	0.021	0.766	0.732
0.103	0.704	0.980	0.909
0.314	0.846	0.422	0.482
0.277	0.703	0.836	0.918
0.493	0.099	0.623	0.722
0.243	0.150	0.206	0.949
0.089	0.974	0.375	0.446
0.324	0.271	0.283	0.591
0.432	0.978	0.081	0.112
0.647	0.944	0.425	0.070
0.657	0.263	0.303	0.860
0.646	0.502	0.286	0.013
0.433	0.696	0.318	0.533
0.869	0.340	0.369	0.598
0.759	0.411	0.848	0.470
0.835	0.320	0.862	0.611
0.648	0.920	0.936	0.943
0.278	0.057	0.564	0.591
0.901	0.685	0.961	0.035
0.129	0.611	0.276	0.303
0.082	0.814	0.473	0.200
0.327	0.361	0.204	0.571
0.771	0.721	0.421	0.794
0.011	0.357	0.498	0.862
0.729	0.093	0.295	0.303
0.598	0.375	0.270	0.099
0.959	0.659	0.040	0.008
0.199	0.515	0.148	0.124
0.700	0.702	0.852	0.255
0.390	0.657	0.358	0.423
0.341	0.177	0.795	0.367
0.773	0.465	0.323	0.538
0.212	0.079	0.304	0.889
0.019	0.569	0.540	0.723
0.700	0.139	0.439	0.985
0.915	0.501	0.936	0.254
0.910	0.946	0.561	0.695
0.580	0.736	0.119	0.339
0.946	0.609	0.401	0.645
0.263	0.868	0.867	0.893
0.721	0.105	0.598	0.844
0.616	0.099	0.620	0.843
0.346	0.984	0.358	0.867
0.678	0.659	0.889	0.443
0.701	0.673	0.830	0.732
0.035	0.841	0.140	0.993
0.401	0.316	0.410	0.787
0.962	0.203	0.829	0.144
0.077	0.230	0.896	0.424
0.936	0.572	0.913	0.021
0.728	0.874	0.594	0.488
0.694	0.811	0.280	0.433
0.271	0.476	0.941	0.960
0.088	0.934	0.622	0.667
0.746	0.868	0.384	0.334
0.798	0.236	0.244	0.573
0.030	0.860	0.560	0.886
0.840	0.469	0.827	0.448
0.270	0.206	0.477	0.796
0.362	0.512	0.091	0.271
0.336	0.669	0.448	0.391
0.314	0.707	0.358	0.565
0.983	0.832	0.559	0.143
0.999	0.145	0.629	0.754
0.843	0.351	0.529	0.770
0.420	0.664	0.942	0.106
0.528	0.887	0.008	0.114
0.028	0.002	0.743	0.066
0.323	0.199	0.694	0.298
0.856	0.947	0.026	0.254
0.848	0.149	0.165	0.653
0.782	0.440	0.344	0.840
0.964	0.291	0.725	0.902
0.139	0.261	0.717	0.209
0.119	0.375	0.813	0.727
0.186	0.876	0.962	0.295
0.059	0.598	0.266	0.173
0.595	0.283	0.212	0.262
0.741	0.026	0.857	0.788
0.824	0.881	0.571	0.732
0.071	0.065	0.959	0.961
0.551	0.899	0.480	0.244
0.156	0.082	0.950	0.571
0.434	0.937	0.698	0.961
0.690	0.984	0.539	0.981
0.416	0.852	0.938	0.143
0.396	0.718	0.108	0.824
0.516	0.316	0.602	0.626
0.347	0.514	0.302	0.631
0.042	0.318	0.807	0.150
0.029	0.633	0.589	0.383
0.346	0.850	0.137	0.124
0.583	0.879	0.618	0.026
0.780	0.319	0.519	0.896
0.130	0.547	0.553	0.229
0.395	0.157	0.307	0.708
0.715	0.814	0.109	0.705
0.100	0.083	0.014	0.787
0.997	0.082	0.730	0.045
0.967	0.748	0.402	0.995
0.161	0.500	0.442	0.842
0.819	0.480	0.678	0.157
0.768	0.123	0.336	0.299
0.797	0.888	0.981	0.593
0.917	0.524	0.249	0.955
0.105	0.711	0.914	0.237
0.479	0.149	0.462	0.798
0.477	0.809	0.119	0.721
0.101	0.422	0.876	0.703
0.558	0.481	0.090	0.588
0.037	0.488	0.758	0.732
0.351	0.980	0.044	0.723
0.671	0.559	0.437	0.033
0.701	0.461	0.596	0.506
0.407	0.891	0.005	0.995
0.766	0.518	0.272	0.278
0.667	0.192	0.895	0.244
0.713	0.428	0.131	0.891
0.213	0.612	0.482	0.806
0.417	0.826	0.709	0.651
0.963	0.818	0.310	0.737
0.296	0.863	0.488	0.763
0.552	0.913	0.832	0.325
0.947	0.955	0.228	0.456
0.635	0.887	0.856	0.447
0.073	0.695	0.624	0.133
0.030	0.509	0.640	0.573
0.360	0.570	0.786	0.973
0.201	0.675	0.608	0.382
0.757	0.035	0.362	0.137
0.513	0.084	0.518	0.889
0.309	0.670	0.165	0.617
0.293	0.702	0.790	0.880
0.238	0.224	0.943	0.132
0.920	0.866	0.319	0.561
0.803	0.337	0.558	0.510
0.025	0.007	0.196	0.610
0.719	0.760	0.221	0.516
0.626	0.654	0.783	0.839
0.357	0.046	0.260	0.523
0.477	0.852	0.372	0.697
0.077	0.322	0.279	0.606
0.910	0.943	0.101	0.800
0.049	0.008	0.042	0.016
0.178	0.684	0.609	0.770
0.014	0.946	0.864	0.756
0.015	0.279	0.904	0.175
0.907	0.396	0.943	0.279
0.718	0.206	0.635	0.958
0.045	0.012	0.396	0.322
0.182	0.503	0.797	0.404
0.948	0.198	0.582	0.160
0.927	0.336	0.328	0.879
0.738	0.466	0.842	0.724
0.995	0.646	0.694	0.471
0.180	0.812	0.366	0.244
0.749	0.282	0.596	0.556
0.943	0.576	0.296	0.923
0.553	0.219	0.275	0.716
0.511	0.164	0.963	0.763
0.646	0.152	0.256	0.662
0.907	0.241	0.316	0.255
0.902	0.659	0.693	0.729
0.117	0.053	0.162	0.120
0.302	0.879	0.961	0.771
0.494	0.438	0.809	0.095
0.571	0.050	0.989	0.693
0.622	0.903	0.826	0.715
0.523	0.134	0.803	0.139
0.258	0.504	0.367	0.579
0.355	0.868	0.490	0.662
0.163	0.563	0.815	0.278
0.415	0.600	0.429	0.850
0.857	0.453	0.590	0.699
0.550	0.795	0.541	0.154
0.011	0.471	0.109	0.753
0.875	0.994	0.817	0.268
0.450	0.560	0.843	0.079
0.450	0.236	0.016	0.968
0.339	0.262	0.193	0.663
0.395	0.615	0.248	0.197
0.051	0.222	0.507	0.146
0.720	0.736	0.512	0.554
0.584	0.461	0.877	0.429
0.365	0.397	0.037	0.071
0.180	0.293	0.956	0.586
0.249	0.602	0.607	0.728
0.259	0.305	0.714	0.977
0.100	0.967	0.650	0.171
0.839	0.980	0.897	0.818
0.969	0.607	0.703	0.538
0.008	0.520	0.042	0.102
0.508	0.530	0.279	0.503
0.086	0.341	0.470	0.340
0.563	0.058	0.271	0.626
0.790	0.334	0.533	0.362
0.773	0.914	0.484	0.213
0.072	0.327	0.225	0.402
0.963	0.244	0.637	0.262
0.908	0.379	0.545	0.850
0.646	0.365	0.456	0.986
0.123	0.489	0.797	0.720
0.296	0.640	0.929	0.783
0.893	0.017	0.967	0.845
0.796	0.619	0.290	0.959
0.602	0.285	0.430	0.018
0.845	0.735	0.642	0.492
0.275	0.555	0.430	0.477
0.310	0.258	0.557	0.466
0.625	0.347	0.303	0.338
0.094	0.115	0.832	0.382
0.629	0.814	0.494	0.719
0.059	0.320	0.540	0.370
0.082	0.463	0.617	0.639
0.714	0.629	0.539	0.613
0.788	0.908	0.158	0.569
0.791	0.710	0.077	0.099
0.415	0.102	0.122	0.439
0.092	0.813	0.838	0.634
0.629	0.018	0.853	0.486
0.439	0.145	0.769	0.518
0.405	0.755	0.283	0.015
0.713	0.372	0.280	0.476
0.482	0.906	0.774	0.408
0.611	0.131	0.802	0.107
0.860	0.021	0.310	0.276
0.625	0.143	0.355	0.076
0.430	0.327	0.623	0.540
0.195	0.348	0.031	0.129
0.683	0.036	0.527	0.028
0.997	0.543	0.209	0.805
0.002	0.414	0.442	0.885
0.428	0.660	0.475	0.281
0.025	0.249	0.995	0.563
0.379	0.747	0.639	0.066
0.921	0.997	0.294	0.566
0.579	0.426	0.302	0.605
0.669	0.074	0.558	0.394
0.707	0.628	0.977	0.487
0.601	0.393	0.063	0.413
0.039	0.233	0.461	0.323
0.117	0.908	0.200	0.849
0.339	0.884	0.491	0.793
0.032	0.498	0.794	0.702
0.856	0.581	0.802	0.407
0.286	0.315	0.648	0.951
0.797	0.445	0.233	0.107
0.935	0.509	0.884	0.933
0.281	0.856	0.970	0.326
0.047	0.175	0.080	0.669
0.077	0.415	0.462	0.747
0.788	0.228	0.216	0.724
0.398	0.316	0.916	0.163
0.028	0.521	0.466	0.571
0.323	0.713	0.032	0.108
0.119	0.055	0.165	0.358
0.099	0.924	0.769	0.615
0.529	0.070	0.048	0.666
0.043	0.313	0.948	0.848
0.824	0.862	0.548	0.007
0.120	0.915	0.312	0.258
0.491	0.694	0.132	0.761
0.158	0.168	0.058	0.768
0.003	0.967	0.314	0.491
0.659	0.918	0.563	0.056
0.798	0.721	0.850	0.800
0.923	0.404	0.099	0.899
0.866	0.001	0.260	0.478
0.756	0.557	0.462	0.755
0.750	0.893	0.646	0.770
0.011	0.748	0.356	0.504
0.511	0.213	0.359	0.047
0.692	0.872	0.283	0.697
0.610	0.595	0.012	0.230
0.075	0.669	0.721	0.101
0.170	0.208	0.552	0.005
0.508	0.491	0.754	0.733
0.121	0.402	0.496	0.321
0.989	0.030	0.226	0.488
0.836	0.361	0.108	0.954
0.340	0.641	0.483	0.594
0.994	0.329	0.771	0.147
0.811	0.863	0.725	0.354
0.842	0.057	0.209	0.316
0.235	0.905	0.276	0.710
0.028	0.238	0.507	0.127
0.879	0.782	0.858	0.896
0.628	0.028	0.029	0.209
0.193	0.180	0.547	0.036
0.754	0.516	0.753	0.059
0.854	0.981	0.778	0.664
0.783	0.587	0.897	0.893
0.656	0.741	0.938	0.326
0.683	0.179	0.318	0.619
0.542	0.456	0.257	0.177
0.924	0.497	0.046	0.176
0.651	0.610	0.234	0.210
0.040	0.920	0.570	0.080
0.850	0.410	0.121	0.522
0.923	0.370	0.656	0.161
0.469	0.578	0.813	0.947
0.746	0.568	0.441	0.518
0.017	0.817	0.949	0.116
0.331	0.817	0.804	0.881
0.809	0.662	0.459	0.831
0.878	0.444	0.230	0.137
0.929	0.605	0.657	0.383
0.793	0.286	0.094	0.922
0.104	0.766	0.199	0.184
0.952	0.290	0.450	0.858
0.140	0.518	0.983	0.327
0.920	0.430	0.312	0.450
0.475	0.520	0.809	0.758
0.618	0.765	0.076	0.608
0.527	0.354	0.023	0.282
0.144	0.475	0.504	0.208
0.015	0.918	0.687	0.717
0.086	0.848	0.625	0.383
0.521	0.018	0.314	0.330
0.412	0.176	0.902	0.372
0.786	0.242	0.900	0.464
0.831	0.266	0.873	0.779
0.805	0.930	0.275	0.940
0.206	0.479	0.181	0.839
0.862	0.704	0.058	0.903
0.112	0.123	0.818	0.447
0.209	0.631	0.430	0.886
0.988	0.412	0.777	0.998
0.369	0.444	0.543	0.733
0.314	0.256	0.427	0.837
0.053	0.084	0.925	0.267
0.813	0.015	0.254	0.234
0.489	0.875	0.899	0.703
0.386	0.542	0.281	0.143
0.052	0.344	0.539	0.389
0.779	0.821	0.635	0.585
0.108	0.564	0.213	0.893
0.756	0.531	0.183	0.850
0.870	0.496	0.855	0.930
0.100	0.004	0.344	0.881
0.435	0.792	0.252	0.001
0.520	0.712	0.548	0.399
0.832	0.404	0.633	0.549
0.020	0.969	0.386	0.260
0.199	0.400	0.607	0.515
0.093	0.538	0.444	0.258
0.477	0.088	0.186	0.017
0.161	0.580	0.344	0.726
0.562	0.797	0.589	0.220
0.096	0.248	0.414	0.058
0.467	0.899	0.623	0.469
0.704	0.066	0.984	0.669
0.132	0.821	0.664	0.720
0.814	0.413	0.878	0.897
0.555	0.327	0.253	0.915
0.777	0.139	0.558	0.555
0.554	0.775	0.899	0.934
0.266	0.522	0.297	0.241
0.167	0.466	0.830	0.963
0.470	0.336	0.305	0.372
0.109	0.856	0.503	0.980
0.124	0.724	0.534	0.480
0.543	0.686	0.428	0.013
0.992	0.701	0.713	0.565
0.108	0.506	0.578	0.664
0.824	0.273	0.003	0.175
0.604	0.078	0.117	0.484
0.348	0.886	0.970	0.943
0.821	0.584	0.676	0.868
0.959	0.252	0.299	0.308
0.064	0.302	0.197	0.266
0.779	0.386	0.497	0.045
0.838	0.565	0.538	0.163
0.103	0.751	0.145	0.905
0.402	0.405	0.920	0.415
0.309	0.312	0.159	0.920
0.776	0.958	0.398	0.215
0.540	0.954	0.762	0.765
0.740	0.064	0.367	0.535
0.179	0.757	0.453	0.253
0.939	0.140	0.389	0.208
0.343	0.799	0.050	0.465
0.433	0.735	0.279	0.181
0.501	0.170	0.629	0.303
0.995	0.692	0.652	0.801
0.016	0.712	0.127	0.463
0.262	0.694	0.680	0.005
0.679	0.218	0.117	0.539
0.325	0.459	0.842	0.601
0.412	0.442	0.734	0.157
0.045	0.326	0.790	0.139
0.445	0.708	0.203	0.247
0.581	0.933	0.926	0.870
0.276	0.438	0.579	0.049
0.728	0.895	0.145	0.760
0.365	0.862	0.123	0.817
0.509	0.880	0.798	0.929
0.768	0.811	0.898	0.765
0.638	0.068	0.450	0.641
0.314	0.081	0.651	0.683
0.656	0.610	0.340	0.855
0.446	0.992	0.210	0.348
0.898	0.305	0.482	0.423
0.865	0.477	0.229	0.677
0.356	0.928	0.366	0.539
0.284	0.805	0.905	0.414
0.870	0.775	0.140	0.410
0.399	0.375	0.986	0.464
0.581	0.220	0.803	0.885
0.702	0.910	0.568	0.146
0.176	0.237	0.763	0.679
0.835	0.200	0.446	0.331
0.617	0.224	0.884	0.386
0.085	0.679	0.538	0.233
0.566	0.661	0.531	0.454
0.691	0.603	0.860	0.992
0.605	0.459	0.083	0.873
0.891	0.754	0.093	0.119
0.837	0.753	0.301	0.725
0.689	0.349	0.706	0.019
0.050	0.576	0.697	0.904
0.154	0.891	0.425	0.728
0.446	0.353	0.212	0.327
0.471	0.583	0.661	0.396
0.330	0.832	0.214	0.064
0.085	0.834	0.550	0.462
0.712	0.435	0.264	0.504
0.106	0.871	0.545	0.474
0.093	0.697	0.724	0.390
0.540	0.237	0.208	0.836
0.799	0.243	0.483	0.387
0.312	0.193	0.745	0.611
0.346	0.951	0.848	0.637
0.655	0.488	0.938	0.774
0.346	0.453	0.560	0.541
0.589	0.731	0.677	0.901
0.640	0.805	0.851	0.254
0.484	0.416	0.867	0.806
0.383	0.608	0.700	0.961
0.138	0.183	0.858	0.416
0.560	0.307	0.064	0.215
0.392	0.229	0.021	0.131
0.327	0.939	0.160	0.900
0.251	0.898	0.676	0.713
0.305	0.079	0.359	0.123
0.146	0.496	0.326	0.538
0.502	0.656	0.770	0.876
0.866	0.691	0.353	0.629
0.518	0.191	0.093	0.933
0.529	0.341	0.175	0.495
0.857	0.321	0.219	0.306
0.536	0.188	0.901	0.127
0.876	0.392	0.898	0.378
0.847	0.227	0.823	0.209
0.072	0.501	0.218	0.876
0.758	0.140	0.816	0.881
0.307	0.425	0.410	0.497
0.264	0.872	0.497	0.178
0.464	0.531	0.419	0.323
0.690	0.874	0.057	0.630
0.201	0.294	0.885	0.335
0.910	0.722	0.680	0.641
0.691	0.723	0.108	0.236
0.973	0.575	0.932	0.446
0.170	0.193	0.439	0.709
0.207	0.333	0.541	0.015
0.418	0.136	0.240	0.945
0.701	0.303	0.260	0.281
0.297	0.565	0.731	0.047
0.338	0.980	0.614	0.385
0.541	0.516	0.614	0.922
0.054	0.940	0.719	0.731
0.461	0.399	0.351	0.367
0.992	0.060	0.942	0.008
0.961	0.547	0.963	0.431
0.578	0.518	0.926	0.187
0.393	0.822	0.284	0.241
0.737	0.890	0.578	0.489
0.243	0.318	0.273	0.297
0.018	0.768	0.616	0.640
0.462	0.688	0.197	0.331
0.694	0.330	0.681	0.826
0.362	0.230	0.022	0.365
0.126	0.053	0.030	0.109
0.444	0.302	0.248	0.531
0.350	0.632	0.284	0.961
0.837	0.100	0.050	0.988
0.593	0.262	0.876	0.814
0.836	0.548	0.381	0.486
0.016	0.025	0.767	0.064
0.136	0.332	0.679	0.511
0.588	0.147	0.343	0.116
0.068	0.804	0.012	0.328
0.849	0.536	0.567	0.127
0.287	0.966	0.440	0.088
0.623	0.737	0.905	0.684
0.290	0.167	0.860	0.180
0.088	0.524	0.660	0.218
0.726	0.310	0.687	0.510
0.582	0.940	0.398	0.686
0.288	0.861	0.380	0.465
0.165	0.820	0.331	0.593
0.623	0.683	0.898	0.357
0.495	0.325	0.779	0.232
0.138	0.880	0.734	0.813
0.586	0.975	0.241	0.947
0.406	0.312	0.184	0.579
0.269	0.503	0.839	0.538
0.508	0.881	0.986	0.836
0.429	0.953	0.697	0.124
0.965	0.157	0.739	0.590
0.550	0.196	0.886	0.240
0.317	0.492	0.055	0.737
0.802	0.912	0.521	0.753
0.373	0.655	0.235	0.943
0.141	0.145	0.931	0.876
0.089	0.002	0.051	0.487
0.256	0.447	0.464	0.805
0.982	0.086	0.472	0.390
0.226	0.751	0.893	0.608
0.808	0.766	0.248	0.606
0.155	0.688	0.103	0.967
0.749	0.422	0.435	0.539
0.406	0.583	0.347	0.926
0.161	0.628	0.145	0.778
0.407	0.629	0.066	0.825
0.042	0.964	0.583	0.641
0.567	0.512	0.151	0.508
0.100	0.538	0.229	0.196
0.941	0.695	0.826	0.636
0.122	0.827	0.782	0.835
0.802	0.666	0.966	0.210
0.176	0.952	0.459	0.620
0.884	0.206	0.344	0.981
0.888	0.521	0.290	0.757
0.800	0.363	0.943	0.798
0.663	0.856	0.237	0.277
0.506	0.963	0.992	0.782
0.168	0.170	0.043	0.785
0.248	0.471	0.156	0.554
0.752	0.028	0.885	0.078
0.971	0.546	0.558	0.677
0.703	0.974	0.427	0.228
0.781	0.416	0.835	0.070
0.735	0.188	0.427	0.888
0.493	0.405	0.680	0.581
0.817	0.385	0.121	0.039
0.429	0.009	0.268	0.308
0.128	0.922	0.146	0.626
0.744	0.155	0.648	0.086
0.792	0.575	0.725	0.761
0.907	0.429	0.039	0.769
0.537	0.290	0.368	0.206
0.053	0.281	0.602	0.029
0.261	0.187	0.984	0.794
0.613	0.701	0.127	0.770
0.976	0.641	0.812	0.286
0.096	0.753	0.464	0.637
0.407	0.240	0.271	0.828
0.938	0.352	0.683	0.367
0.028	0.878	0.500	0.867
0.763	0.439	0.480	0.271
0.180	0.575	0.132	0.395
0.050	0.098	0.378	0.633
0.929	0.919	0.661	0.996
0.309	0.483	0.927	0.792
0.262	0.647	0.499	0.432
0.065	0.680	0.891	0.151
0.655	0.831	0.522	0.218
0.578	0.275	0.595	0.633
0.425	0.891	0.517	0.780
0.378	0.068	0.071	0.086
0.549	0.330	0.225	0.498
0.745	0.610	0.177	0.641
0.823	0.783	0.001	0.660
0.028	0.144	0.216	0.853
0.415	0.856	0.706	0.767
0.317	0.274	0.934	0.487
0.070	0.713	0.510	0.574
0.830	0.862	0.715	0.461
0.059	0.742	0.702	0.039
0.185	0.750	0.067	0.064
0.135	0.584	0.765	0.013
0.820	0.652	0.666	0.221
0.748	0.463	0.180	0.037
0.041	0.298	0.621	0.934
0.393	0.149	0.789	0.826
0.271	0.941	0.754	0.878
0.623	0.268	0.266	0.406
0.251	0.330	0.537	0.069
0.241	0.781	0.618	0.041
0.953	0.876	0.759	0.298
0.996	0.189	0.567	0.482
0.318	0.359	0.691	0.585
0.115	0.596	0.174	0.383
0.682	0.562	0.996	0.853
0.422	0.862	0.635	0.599
0.960	0.222	0.344	0.414
0.582	0.063	0.294	0.007
0.671	0.093	0.023	0.816
0.768	0.541	0.216	0.110
0.145	0.020	0.644	0.950
0.532	0.345	0.345	0.662
0.895	0.559	0.974	0.195
0.336	0.875	0.016	0.721
0.380	0.215	0.273	0.127
0.542	0.352	0.903	0.357
0.517	0.291	0.936	0.464
0.663	0.370	0.219	0.728
0.188	0.278	0.286	0.933
0.877	0.750	0.689	0.032
0.189	0.313	0.220	0.863
0.083	0.180	0.885	0.068
0.126	0.616	0.416	0.744
0.273	0.041	0.904	0.348
0.186	0.984	0.495	0.386
0.614	0.053	0.264	0.682
0.172	0.019	0.289	0.727
0.674	0.520	0.720	0.448
0.329	0.315	0.381	0.660
0.294	0.791	0.548	0.223
0.697	0.424	0.350	0.768
0.294	0.493	0.473	0.181
0.460	0.437	0.678	0.834
0.236	0.756	0.742	0.323
0.493	0.681	0.084	0.889
0.633	0.727	0.369	0.774
0.559	0.792	0.501	0.896
0.582	0.611	0.893	0.578
0.764	0.978	0.125	0.908
0.634	0.296	0.771	0.240
0.064	0.179	0.450	0.961
0.633	0.849	0.872	0.303
0.600	0.894	0.742	0.799
0.312	0.770	0.998	0.178
0.985	0.502	0.662	0.417
0.231	0.123	0.751	0.129
0.855	0.066	0.062	0.601
0.897	0.759	0.097	0.231
0.841	0.895	0.400	0.499
0.476	0.463	0.491	0.522
0.173	0.020	0.111	0.876
0.113	0.387	0.360	0.179
0.090	0.775	0.072	0.441
0.494	0.244	0.020	0.006
0.279	0.476	0.775	0.767
0.392	0.786	0.208	0.201
0.764	0.573	0.394	0.695
0.994	0.621	0.742	0.254
0.516	0.078	0.225	0.422
0.420	0.625	0.732	0.814
0.677	0.282	0.321	0.559
0.447	0.717	0.181	0.129
0.766	0.618	0.924	0.332
0.697	0.847	0.019	0.285
0.512	0.205	0.922	0.171
0.155	0.216	0.358	0.518
0.605	0.080	0.083	0.078
0.648	0.062	0.121	0.383
0.603	0.443	0.969	0.534
0.872	0.303	0.251	0.564
0.409	0.374	0.296	0.409
0.202	0.238	0.481	0.263
0.654	0.060	0.745	0.972
0.175	0.955	0.798	0.570
0.544	0.768	0.020	0.460
0.910	0.513	0.099	0.795
0.735	0.095	0.720	0.021
0.335	0.111	0.915	0.971
0.265	0.551	0.558	0.603
0.709	0.949	0.074	0.866
0.790	0.151	0.769	0.348
0.279	0.576	0.388	0.527
0.128	0.566	0.292	0.105
0.509	0.187	0.369	0.329
0.006	0.724	0.704	0.863
0.617	0.672	0.787	0.859
0.125	0.572	0.927	0.789
0.803	0.614	0.631	0.036
0.741	0.586	0.506	0.687
0.847	0.695	0.849	0.218
0.277	0.287	0.007	0.629
0.580	0.842	0.559	0.504
0.962	0.757	0.492	0.720
0.980	0.786	0.419	0.849
0.492	0.521	0.110	0.721
0.437	0.697	0.234	0.089
0.113	0.283	0.382	0.372
0.080	0.207	0.403	0.189
0.195	0.782	0.373	0.655
0.476	0.785	0.957	0.104
0.461	0.759	0.181	0.622
0.004	0.625	0.256	0.297
0.635	0.156	0.316	0.460
0.975	0.118	0.065	0.165
0.001	0.462	0.745	0.512
0.761	0.929	0.099	0.566
0.072	0.978	0.792	0.537
0.967	0.923	0.606	0.393
0.142	0.238	0.684	0.015
0.037	0.861	0.624	0.460
0.685	0.391	0.670	0.078
0.967	0.644	0.134	0.206
0.702	0.650	0.904	0.537
0.918	0.632	0.444	0.033
0.258	0.441	0.706	0.959
0.070	0.075	0.434	0.548
0.286	0.966	0.360	0.396
0.327	0.888	1.000	0.040
