0.626	0.048	0.317	0.132	0.594	
0.633	0.246	0.695	0.875	0.937	
0.111	0.927	0.188	0.461	0.339	
0.382	0.806	0.810	0.053	0.395	
0.612	0.100	0.775	0.312	0.645	
0.816	0.208	0.636	0.191	0.556	
0.513	0.972	0.580	0.957	0.273	
0.280	0.603	0.218	0.739	0.481	
0.607	0.881	0.272	0.004	0.549	
0.556	0.609	0.322	0.336	0.281	
0.390	0.860	0.239	0.316	0.114	
0.076	0.737	0.175	0.322	0.353	
0.643	0.477	0.135	0.456	0.504	
0.046	0.916	0.457	0.790	0.826	
0.197	0.488	0.771	0.005	0.753	
0.861	0.459	0.198	0.569	0.080	
0.033	0.314	0.838	0.913	0.036	
0.837	0.125	0.453	0.227	0.364	
0.146	0.429	0.913	0.285	0.118	
0.775	0.501	0.999	0.796	0.695	
0.150	0.124	0.767	0.201	0.356	
0.546	0.401	0.403	0.078	0.239	
0.612	0.722	0.095	0.989	0.497	
0.048	0.222	0.171	0.386	0.271	
0.415	0.458	0.993	0.131	0.047	
0.365	0.570	0.649	0.207	0.460	
0.056	0.120	0.329	0.468	0.311	
0.219	0.849	0.415	0.987	0.614	
0.954	0.067	0.956	0.949	0.687	
0.435	0.782	0.238	0.754	0.436	
0.930	0.350	0.589	0.235	0.094	
0.004	0.438	0.733	0.046	0.326	
0.552	0.988	0.090	0.625	0.658	
0.656	0.139	0.040	0.810	0.613	
0.440	0.932	0.632	0.834	0.485	
0.108	0.404	0.895	0.953	0.361	
0.837	0.603	0.881	0.908	0.068	
0.030	0.704	0.810	0.655	0.080	
0.809	0.606	0.374	0.175	0.021	
0.434	0.121	0.464	0.580	0.031	
0.887	0.285	0.393	0.536	0.094	
0.747	0.708	0.328	0.026	0.974	
0.734	0.924	0.391	0.246	0.743	
0.382	0.716	0.450	0.637	0.221	
0.018	0.576	0.230	0.582	0.553	
0.647	0.240	0.299	0.391	0.361	
0.696	0.568	0.927	0.387	0.913	
0.213	0.634	0.165	0.686	0.314	
0.254	0.173	0.434	0.062	0.233	
0.375	0.792	0.622	0.374	0.195	
0.823	0.073	0.219	0.335	0.319	
0.359	0.005	0.369	0.181	0.535	
0.074	0.163	0.340	0.660	0.480	
0.750	0.957	0.184	0.509	0.007	
0.924	0.828	0.262	0.026	0.195	
0.503	0.012	0.247	0.233	0.288	
0.234	0.930	0.210	0.826	0.622	
0.405	0.587	0.728	0.163	0.256	
0.450	0.656	0.679	0.390	0.426	
0.911	0.407	0.867	0.730	0.364	
0.545	0.389	0.086	0.961	0.893	
0.863	0.393	0.713	0.914	0.772	
0.278	0.681	0.018	0.279	0.624	
0.507	0.661	0.270	0.053	0.839	
0.549	0.317	0.779	0.644	0.379	
0.439	0.176	0.066	0.302	0.640	
0.619	0.534	0.319	0.517	0.957	
0.249	0.192	0.548	0.998	0.898	
0.926	0.458	0.323	0.707	0.134	
0.877	0.035	0.011	0.987	0.735	
0.342	0.565	0.090	0.744	0.011	
0.070	0.569	0.004	0.644	0.671	
0.845	0.715	0.016	0.846	0.820	
0.047	0.695	0.572	0.490	0.630	
0.626	0.259	0.066	0.104	0.208	
0.752	0.688	0.899	0.367	0.369	
0.607	0.062	0.659	0.969	0.774	
0.819	0.303	0.671	0.137	0.201	
0.497	0.976	0.508	0.268	0.299	
0.199	0.219	0.499	0.382	0.189	
0.136	0.644	0.619	0.128	0.280	
0.907	0.121	0.970	0.193	0.768	
0.898	0.867	0.442	0.174	0.869	
0.207	0.748	0.547	0.621	0.480	
0.476	0.073	0.108	0.441	0.491	
0.615	0.448	0.976	0.928	0.845	
0.567	0.929	0.174	0.601	0.709	
0.195	0.216	0.795	0.905	0.612	
0.555	0.124	0.515	0.722	0.021	
0.903	0.400	0.827	0.809	0.584	
0.243	0.571	0.537	0.621	0.207	
0.469	0.017	0.419	0.085	0.690	
0.326	0.066	0.581	0.213	0.774	
0.352	0.721	0.153	0.967	0.807	
0.920	0.738	0.037	0.360	0.233	
0.502	0.571	0.820	0.284	0.145	
0.430	0.557	0.843	0.155	0.242	
0.863	0.593	0.388	0.935	0.843	
0.495	0.642	0.938	0.804	0.634	
0.387	0.478	0.362	0.788	0.401	
0.829	0.007	0.525	0.439	0.686	
0.728	0.382	0.380	0.344	0.876	
0.629	0.484	0.242	0.195	0.684	
0.127	0.777	0.578	0.387	0.874	
0.359	0.366	0.566	0.978	0.913	
0.213	0.598	0.670	0.548	0.774	
0.189	0.440	0.940	0.269	0.802	
0.074	0.601	0.959	0.558	0.736	
0.817	0.810	0.548	0.968	0.136	
0.276	0.373	0.826	0.721	0.174	
0.880	0.692	0.240	0.627	0.640	
0.567	0.585	0.170	0.612	0.127	
0.423	0.822	0.608	0.060	0.819	
0.935	0.274	0.059	0.407	0.755	
0.950	0.857	0.213	0.994	0.667	
0.126	0.938	0.338	0.346	0.627	
0.429	0.782	0.936	0.646	0.766	
0.619	0.332	0.210	0.983	0.138	
0.327	0.900	0.151	0.981	0.866	
0.953	0.335	0.974	0.469	0.151	
0.434	0.488	0.376	0.547	0.451	
0.910	0.304	0.981	0.874	0.948	
0.253	0.960	0.474	0.801	0.523	
0.671	0.626	0.193	0.865	0.600	
0.300	0.590	0.256	0.320	0.463	
0.481	0.666	0.544	0.757	0.821	
0.957	0.464	0.398	0.375	0.469	
0.877	0.462	0.846	0.243	0.948	
0.706	0.016	0.118	0.538	0.027	
0.310	0.894	0.661	0.403	0.472	
0.669	0.430	0.712	0.329	0.477	
0.024	0.978	0.172	0.982	0.033	
0.842	0.135	0.631	0.000	0.546	
0.944	0.935	0.774	0.213	0.776	
0.965	0.790	0.393	0.931	0.869	
0.878	0.927	0.843	0.439	0.503	
0.494	0.562	0.724	0.980	0.822	
0.833	0.397	0.828	0.525	0.089	
0.527	0.072	0.030	0.172	0.741	
0.226	0.724	0.608	0.158	0.432	
0.968	0.818	0.964	0.969	0.175	
0.869	0.988	0.350	0.655	0.190	
0.580	0.344	0.457	0.944	0.315	
0.063	0.601	0.828	0.805	0.717	
0.327	0.616	0.781	0.809	0.147	
0.826	0.425	0.756	0.001	0.890	
0.577	0.187	0.249	0.923	0.150	
0.104	0.779	0.665	0.759	0.233	
0.569	0.023	0.808	0.025	0.200	
0.456	0.249	0.363	0.595	0.401	
0.299	0.852	0.157	0.542	0.391	
0.631	0.715	0.046	0.024	0.764	
0.209	0.685	0.896	0.958	0.011	
0.321	0.650	0.919	0.115	0.607	
0.351	0.465	0.210	0.317	0.476	
0.459	0.239	0.418	0.516	0.110	
0.379	0.732	0.236	0.681	0.892	
0.291	0.291	0.912	0.829	0.455	
0.860	0.550	0.152	0.881	0.104	
0.813	0.491	0.261	0.724	0.997	
0.010	0.946	0.079	0.290	0.920	
0.120	0.920	0.861	0.499	0.340	
0.424	0.134	0.195	0.309	0.349	
0.135	0.744	0.076	0.907	0.508	
0.159	0.658	0.391	0.609	0.341	
0.519	0.131	0.026	0.356	0.539	
0.378	0.919	0.175	0.686	0.245	
0.537	0.927	0.332	0.756	0.547	
0.215	0.005	0.321	0.296	0.202	
0.159	0.543	0.540	0.585	0.681	
0.465	0.417	0.368	0.458	0.633	
0.027	0.904	0.604	0.675	0.584	
0.993	0.530	0.743	0.793	0.209	
0.129	0.874	0.013	0.147	0.976	
0.201	0.536	0.321	0.827	0.694	
0.240	0.023	0.151	0.708	0.492	
0.228	0.422	0.772	0.545	0.848	
0.176	0.382	0.477	0.116	0.663	
0.914	0.185	0.780	0.346	0.679	
0.684	0.494	0.602	0.962	0.136	
0.392	0.832	0.093	0.453	0.043	
0.249	0.596	0.913	0.785	0.851	
0.521	0.127	0.559	0.921	0.079	
0.345	0.963	0.448	0.530	0.445	
0.380	0.411	0.185	0.840	0.809	
0.704	0.228	0.374	0.652	0.991	
0.426	0.238	0.923	0.641	0.706	
0.295	0.851	0.466	0.503	0.213	
0.934	0.947	0.671	0.282	0.503	
0.000	0.940	0.536	0.975	0.455	
0.120	0.951	0.971	0.710	0.154	
0.909	0.452	0.747	0.747	0.640	
0.745	0.447	0.282	0.638	0.587	
0.180	0.889	0.639	0.577	0.345	
0.023	0.911	0.555	0.990	0.260	
0.461	0.214	0.131	0.655	0.794	
0.776	0.627	0.904	0.351	0.681	
0.791	0.641	0.003	0.119	0.115	
0.212	0.890	0.159	0.190	0.023	
0.392	0.681	0.022	0.042	0.786	
0.809	0.881	0.181	0.679	0.492	
0.046	0.620	0.028	0.363	0.268	
0.449	0.627	0.632	0.920	0.533	
0.557	0.123	0.448	0.564	0.787	
0.208	0.617	0.534	0.558	0.214	
0.030	0.374	0.311	0.768	0.414	
0.594	0.102	0.293	0.526	0.328	
1.000	0.272	0.431	0.149	0.234	
0.518	0.555	0.555	0.328	0.596	
0.355	0.600	0.976	0.992	0.019	
0.370	0.254	0.628	0.192	0.707	
0.588	0.655	0.351	0.492	0.775	
0.189	0.880	0.129	0.750	0.893	
0.072	0.304	0.408	0.937	0.202	
0.523	0.472	0.572	0.769	0.838	
0.363	0.906	0.367	0.507	0.442	
0.719	0.960	0.276	0.640	0.406	
0.222	0.164	0.776	0.435	0.928	
0.968	0.023	0.212	0.032	0.995	
0.084	0.983	0.559	0.233	0.449	
0.233	0.469	0.550	0.300	0.410	
0.978	0.989	0.786	0.485	0.424	
0.879	0.916	0.565	0.807	0.165	
0.668	0.097	0.755	0.809	0.089	
0.745	0.734	0.704	0.753	0.290	
0.003	0.022	0.469	0.428	0.385	
0.917	0.581	0.022	0.019	0.840	
0.043	0.711	0.833	0.241	0.554	
0.067	0.021	0.625	0.839	0.223	
0.290	0.507	0.279	0.706	0.081	
0.962	0.091	0.848	0.532	0.653	
0.447	0.531	0.459	0.367	0.267	
0.156	0.545	0.930	0.356	0.858	
0.291	0.726	0.584	0.876	0.161	
0.818	0.049	0.728	0.127	0.654	
0.488	0.857	0.221	0.637	0.556	
0.490	0.009	0.062	0.119	0.761	
0.036	0.092	0.662	0.983	0.752	
0.985	0.249	0.365	0.394	0.250	
0.972	0.897	0.711	0.569	0.801	
0.651	0.058	0.069	0.525	0.471	
0.081	0.729	0.771	0.617	0.354	
0.869	0.477	0.614	0.281	0.907	
0.180	0.536	0.107	0.886	0.394	
0.015	0.015	0.074	0.510	0.760	
0.981	0.203	0.656	0.573	0.304	
0.128	0.450	0.020	0.202	0.621	
0.533	0.447	0.837	0.854	0.856	
0.556	0.555	0.097	0.358	0.970	
0.234	0.291	0.884	0.490	0.991	
0.694	0.055	0.996	0.497	0.523	
0.608	0.049	0.324	0.850	0.549	
0.892	0.916	0.761	0.799	0.314	
0.380	0.256	0.311	0.673	0.889	
0.653	0.617	0.895	0.700	0.960	
0.019	0.577	0.987	0.152	0.932	
0.880	0.806	0.024	0.568	0.236	
0.534	0.258	0.403	0.307	0.153	
0.191	0.526	0.181	0.966	0.903	
0.939	0.202	0.658	0.011	0.215	
0.713	0.897	0.338	0.059	0.814	
0.250	0.972	0.929	0.287	0.074	
0.791	0.921	0.543	0.396	0.365	
0.735	0.795	0.896	0.375	0.178	
0.598	0.300	0.458	0.176	0.756	
0.279	0.836	0.886	0.710	0.047	
0.648	0.701	0.078	0.141	0.959	
0.262	0.629	0.022	0.871	0.798	
0.463	0.507	0.932	0.975	0.593	
0.226	0.723	0.790	0.147	0.660	
0.366	0.773	0.301	0.168	0.065	
0.196	0.260	0.918	0.855	0.987	
0.343	0.907	0.416	0.275	0.328	
0.413	0.611	0.421	0.139	0.012	
0.005	0.748	0.716	0.811	0.826	
0.999	0.290	0.111	0.560	0.019	
0.917	0.030	0.723	0.704	0.741	
0.285	0.803	0.813	0.546	0.651	
0.208	0.069	0.732	0.786	0.458	
0.759	0.217	0.164	0.767	0.226	
0.433	0.679	0.587	0.640	0.449	
0.742	0.578	0.464	0.324	0.911	
0.457	0.105	0.310	0.336	0.135	
0.838	0.684	0.489	0.869	0.654	
0.394	0.257	0.913	0.580	0.325	
0.161	0.075	0.362	0.083	0.421	
0.827	0.787	0.649	0.562	0.812	
0.721	0.387	0.570	0.903	0.601	
0.313	0.944	0.892	0.257	0.951	
0.884	0.819	0.206	0.133	0.598	
0.142	0.802	0.684	0.805	0.606	
0.893	0.939	0.078	0.638	0.022	
0.191	0.894	0.422	0.310	0.144	
0.161	0.418	0.079	0.184	0.955	
0.865	0.283	0.736	0.056	0.253	
0.455	0.108	0.973	0.433	0.223	
0.997	0.724	0.061	0.230	0.933	
0.365	0.339	0.418	0.650	0.303	
0.308	0.386	0.948	0.736	0.030	
0.208	0.836	0.004	0.496	0.383	
0.711	0.233	0.701	0.375	0.145	
0.077	0.623	0.575	0.674	0.528	
0.600	0.660	0.987	0.719	0.883	
0.508	0.474	0.574	0.113	0.954	
0.582	0.075	0.688	0.572	0.154	
0.050	0.036	0.681	0.108	0.378	
0.533	0.300	0.905	0.623	0.337	
0.737	0.343	0.347	0.425	0.891	
0.765	0.305	0.696	0.721	0.234	
0.698	0.376	0.582	0.981	0.172	
0.155	0.896	0.118	0.504	0.178	
0.933	0.796	0.752	0.808	0.340	
0.280	0.227	0.249	0.637	0.835	
0.355	0.291	0.998	0.649	0.809	
0.098	0.991	0.132	0.782	0.427	
0.179	0.570	0.068	0.976	0.116	
0.240	0.929	0.300	0.038	0.306	
0.051	0.268	0.788	0.982	0.446	
0.345	0.698	0.616	0.793	0.774	
0.173	0.914	0.294	0.055	0.129	
0.308	0.606	0.865	0.932	0.226	
0.596	0.080	0.906	0.872	0.882	
0.528	0.964	0.826	0.894	0.935	
0.529	0.633	0.844	0.061	0.182	
0.377	0.704	0.594	0.681	0.790	
0.385	0.268	0.850	0.201	0.583	
0.490	0.162	0.104	0.234	0.712	
0.964	0.474	0.144	0.777	0.418	
0.424	0.727	0.800	0.069	0.641	
0.104	0.935	0.003	0.388	0.905	
0.064	0.093	0.473	0.639	0.146	
0.503	0.631	0.220	0.262	0.122	
0.936	0.244	0.096	0.464	0.103	
0.237	0.026	0.825	0.294	0.425	
0.698	0.840	0.673	0.277	0.313	
0.611	0.121	0.042	0.644	0.883	
0.637	0.630	0.939	0.461	0.554	
0.918	0.008	0.770	0.609	0.727	
0.448	0.319	0.352	0.721	0.584	
0.054	0.522	0.757	0.030	0.983	
0.893	0.360	0.506	0.267	0.434	
0.154	0.012	0.085	0.228	0.495	
0.860	0.611	0.535	0.674	0.617	
0.875	0.744	0.743	0.519	0.183	
0.504	0.068	0.264	0.442	0.804	
0.481	0.167	0.010	0.879	0.457	
0.110	0.957	0.415	0.388	0.777	
0.019	0.404	0.787	0.937	0.043	
0.264	0.027	0.089	0.544	0.944	
0.251	0.910	0.916	0.103	0.888	
0.512	0.878	0.573	0.873	0.936	
0.945	0.118	0.490	0.415	0.750	
0.224	0.148	0.186	0.231	0.833	
0.522	0.991	0.729	0.366	0.771	
0.834	0.827	0.416	0.295	0.992	
0.190	0.690	0.569	0.869	0.536	
0.049	0.520	0.464	0.707	0.886	
0.809	0.229	0.157	0.943	0.497	
0.413	0.058	0.570	0.272	0.430	
0.200	0.673	0.249	0.953	0.061	
0.341	0.048	0.567	0.839	0.992	
0.414	0.867	0.987	0.127	0.715	
0.961	0.547	0.918	0.337	0.166	
0.578	0.914	0.801	0.633	0.849	
0.742	0.776	0.306	0.356	0.492	
0.779	0.849	0.456	0.999	0.776	
0.824	0.581	0.742	0.821	0.087	
0.973	0.546	0.370	0.720	0.231	
0.316	0.356	0.310	0.648	0.671	
0.282	0.265	0.916	0.938	0.421	
0.824	0.793	0.954	0.284	0.760	
0.306	0.746	0.752	0.020	0.867	
0.497	0.268	0.896	0.399	0.606	
0.237	0.270	0.666	0.884	0.313	
0.998	0.863	0.212	0.025	0.949	
0.823	0.021	0.766	0.732	0.473	
0.103	0.704	0.980	0.909	0.327	
0.314	0.846	0.422	0.482	0.736	
0.277	0.703	0.836	0.918	0.318	
0.493	0.099	0.623	0.722	0.459	
0.243	0.150	0.206	0.949	0.721	
0.089	0.974	0.375	0.446	0.460	
0.324	0.271	0.283	0.591	0.794	
0.432	0.978	0.081	0.112	0.138	
0.647	0.944	0.425	0.070	0.848	
0.657	0.263	0.303	0.860	0.848	
0.646	0.502	0.286	0.013	0.778	
0.433	0.696	0.318	0.533	0.882	
0.869	0.340	0.369	0.598	0.630	
0.759	0.411	0.848	0.470	0.836	
0.835	0.320	0.862	0.611	0.597	
0.648	0.920	0.936	0.943	0.656	
0.278	0.057	0.564	0.591	0.984	
0.901	0.685	0.961	0.035	0.020	
0.129	0.611	0.276	0.303	0.327	
0.082	0.814	0.473	0.200	0.737	
0.327	0.361	0.204	0.571	0.589	
0.771	0.721	0.421	0.794	0.532	
0.011	0.357	0.498	0.862	0.739	
0.729	0.093	0.295	0.303	0.677	
0.598	0.375	0.270	0.099	0.508	
0.959	0.659	0.040	0.008	0.877	
0.199	0.515	0.148	0.124	0.267	
0.700	0.702	0.852	0.255	0.809	
0.390	0.657	0.358	0.423	0.754	
0.341	0.177	0.795	0.367	0.423	
0.773	0.465	0.323	0.538	0.813	
0.212	0.079	0.304	0.889	0.537	
0.019	0.569	0.540	0.723	0.621	
0.700	0.139	0.439	0.985	0.388	
0.915	0.501	0.936	0.254	0.824	
0.910	0.946	0.561	0.695	0.747	
0.580	0.736	0.119	0.339	0.180	
0.946	0.609	0.401	0.645	1.000	
0.263	0.868	0.867	0.893	0.889	
0.721	0.105	0.598	0.844	0.395	
0.616	0.099	0.620	0.843	0.037	
0.346	0.984	0.358	0.867	0.603	
0.678	0.659	0.889	0.443	0.756	
0.701	0.673	0.830	0.732	0.979	
0.035	0.841	0.140	0.993	0.299	
0.401	0.316	0.410	0.787	0.564	
0.962	0.203	0.829	0.144	0.902	
0.077	0.230	0.896	0.424	0.245	
0.936	0.572	0.913	0.021	0.422	
0.728	0.874	0.594	0.488	0.405	
0.694	0.811	0.280	0.433	0.413	
0.271	0.476	0.941	0.960	0.116	
0.088	0.934	0.622	0.667	0.106	
0.746	0.868	0.384	0.334	0.974	
0.798	0.236	0.244	0.573	0.340	
0.030	0.860	0.560	0.886	0.130	
0.840	0.469	0.827	0.448	0.874	
0.270	0.206	0.477	0.796	0.331	
0.362	0.512	0.091	0.271	0.138	
0.336	0.669	0.448	0.391	0.867	
0.314	0.707	0.358	0.565	0.226	
0.983	0.832	0.559	0.143	0.064	
0.999	0.145	0.629	0.754	0.576	
0.843	0.351	0.529	0.770	0.077	
0.420	0.664	0.942	0.106	0.485	
0.528	0.887	0.008	0.114	0.047	
0.028	0.002	0.743	0.066	0.840	
0.323	0.199	0.694	0.298	0.427	
0.856	0.947	0.026	0.254	0.942	
0.848	0.149	0.165	0.653	0.808	
0.782	0.440	0.344	0.840	0.312	
0.964	0.291	0.725	0.902	0.785	
0.139	0.261	0.717	0.209	0.052	
0.119	0.375	0.813	0.727	0.694	
0.186	0.876	0.962	0.295	0.980	
0.059	0.598	0.266	0.173	0.564	
0.595	0.283	0.212	0.262	0.889	
0.741	0.026	0.857	0.788	0.205	
0.824	0.881	0.571	0.732	0.670	
0.071	0.065	0.959	0.961	0.790	
0.551	0.899	0.480	0.244	0.187	
0.156	0.082	0.950	0.571	0.938	
0.434	0.937	0.698	0.961	0.258	
0.690	0.984	0.539	0.981	0.054	
0.416	0.852	0.938	0.143	0.287	
0.396	0.718	0.108	0.824	0.666	
0.516	0.316	0.602	0.626	0.161	
0.347	0.514	0.302	0.631	0.052	
0.042	0.318	0.807	0.150	0.408	
0.029	0.633	0.589	0.383	0.675	
0.346	0.850	0.137	0.124	0.035	
0.583	0.879	0.618	0.026	0.810	
0.780	0.319	0.519	0.896	0.116	
0.130	0.547	0.553	0.229	0.056	
0.395	0.157	0.307	0.708	0.566	
0.715	0.814	0.109	0.705	0.517	
0.100	0.083	0.014	0.787	0.736	
0.997	0.082	0.730	0.045	0.217	
0.967	0.748	0.402	0.995	0.647	
0.161	0.500	0.442	0.842	0.315	
0.819	0.480	0.678	0.157	0.246	
0.768	0.123	0.336	0.299	0.586	
0.797	0.888	0.981	0.593	0.032	
0.917	0.524	0.249	0.955	0.629	
0.105	0.711	0.914	0.237	0.915	
0.479	0.149	0.462	0.798	0.592	
0.477	0.809	0.119	0.721	0.213	
0.101	0.422	0.876	0.703	0.080	
0.558	0.481	0.090	0.588	0.862	
0.037	0.488	0.758	0.732	0.683	
0.351	0.980	0.044	0.723	0.342	
0.671	0.559	0.437	0.033	0.666	
0.701	0.461	0.596	0.506	0.239	
0.407	0.891	0.005	0.995	0.429	
0.766	0.518	0.272	0.278	0.125	
0.667	0.192	0.895	0.244	0.920	
0.713	0.428	0.131	0.891	0.017	
0.213	0.612	0.482	0.806	0.210	
0.417	0.826	0.709	0.651	0.792	
0.963	0.818	0.310	0.737	0.371	
0.296	0.863	0.488	0.763	0.638	
0.552	0.913	0.832	0.325	0.458	
0.947	0.955	0.228	0.456	0.284	
0.635	0.887	0.856	0.447	0.444	
0.073	0.695	0.624	0.133	0.903	
0.030	0.509	0.640	0.573	0.754	
0.360	0.570	0.786	0.973	0.758	
0.201	0.675	0.608	0.382	0.326	
0.757	0.035	0.362	0.137	0.722	
0.513	0.084	0.518	0.889	0.934	
0.309	0.670	0.165	0.617	0.936	
0.293	0.702	0.790	0.880	0.351	
0.238	0.224	0.943	0.132	0.190	
0.920	0.866	0.319	0.561	0.122	
0.803	0.337	0.558	0.510	0.765	
0.025	0.007	0.196	0.610	0.327	
0.719	0.760	0.221	0.516	0.136	
0.626	0.654	0.783	0.839	0.335	
0.357	0.046	0.260	0.523	0.420	
0.477	0.852	0.372	0.697	0.365	
0.077	0.322	0.279	0.606	0.590	
0.910	0.943	0.101	0.800	0.667	
0.049	0.008	0.042	0.016	0.881	
0.178	0.684	0.609	0.770	0.442	
0.014	0.946	0.864	0.756	0.726	
0.015	0.279	0.904	0.175	0.115	
0.907	0.396	0.943	0.279	0.711	
0.718	0.206	0.635	0.958	0.943	
0.045	0.012	0.396	0.322	0.410	
0.182	0.503	0.797	0.404	0.198	
0.948	0.198	0.582	0.160	0.170	
0.927	0.336	0.328	0.879	0.192	
0.738	0.466	0.842	0.724	0.004	
0.995	0.646	0.694	0.471	0.995	
0.180	0.812	0.366	0.244	0.065	
0.749	0.282	0.596	0.556	0.089	
0.943	0.576	0.296	0.923	0.441	
0.553	0.219	0.275	0.716	0.072	
0.511	0.164	0.963	0.763	0.233	
0.646	0.152	0.256	0.662	0.900	
0.907	0.241	0.316	0.255	0.372	
0.902	0.659	0.693	0.729	0.373	
0.117	0.053	0.162	0.120	0.226	
0.302	0.879	0.961	0.771	0.349	
0.494	0.438	0.809	0.095	0.273	
0.571	0.050	0.989	0.693	0.847	
0.622	0.903	0.826	0.715	0.826	
0.523	0.134	0.803	0.139	0.674	
0.258	0.504	0.367	0.579	0.073	
0.355	0.868	0.490	0.662	0.596	
0.163	0.563	0.815	0.278	0.005	
0.415	0.600	0.429	0.850	0.768	
0.857	0.453	0.590	0.699	0.858	
0.550	0.795	0.541	0.154	0.946	
0.011	0.471	0.109	0.753	0.331	
0.875	0.994	0.817	0.268	0.156	
0.450	0.560	0.843	0.079	0.766	
0.450	0.236	0.016	0.968	0.973	
0.339	0.262	0.193	0.663	0.787	
0.395	0.615	0.248	0.197	0.361	
0.051	0.222	0.507	0.146	0.603	
0.720	0.736	0.512	0.554	0.179	
0.584	0.461	0.877	0.429	0.595	
0.365	0.397	0.037	0.071	0.155	
0.180	0.293	0.956	0.586	0.960	
0.249	0.602	0.607	0.728	0.156	
0.259	0.305	0.714	0.977	0.866	
0.100	0.967	0.650	0.171	0.085	
0.839	0.980	0.897	0.818	0.158	
0.969	0.607	0.703	0.538	0.793	
0.008	0.520	0.042	0.102	0.747	
0.508	0.530	0.279	0.503	0.753	
0.086	0.341	0.470	0.340	0.604	
0.563	0.058	0.271	0.626	0.235	
0.790	0.334	0.533	0.362	0.172	
0.773	0.914	0.484	0.213	0.741	
0.072	0.327	0.225	0.402	0.173	
0.963	0.244	0.637	0.262	0.536	
0.908	0.379	0.545	0.850	0.049	
0.646	0.365	0.456	0.986	0.196	
0.123	0.489	0.797	0.720	0.680	
0.296	0.640	0.929	0.783	0.264	
0.893	0.017	0.967	0.845	0.707	
0.796	0.619	0.290	0.959	0.199	
0.602	0.285	0.430	0.018	0.667	
0.845	0.735	0.642	0.492	0.477	
0.275	0.555	0.430	0.477	0.180	
0.310	0.258	0.557	0.466	0.167	
0.625	0.347	0.303	0.338	0.306	
0.094	0.115	0.832	0.382	0.801	
0.629	0.814	0.494	0.719	0.568	
0.059	0.320	0.540	0.370	0.037	
0.082	0.463	0.617	0.639	0.546	
0.714	0.629	0.539	0.613	0.681	
0.788	0.908	0.158	0.569	0.788	
0.791	0.710	0.077	0.099	0.786	
0.415	0.102	0.122	0.439	0.193	
0.092	0.813	0.838	0.634	0.596	
0.629	0.018	0.853	0.486	0.837	
0.439	0.145	0.769	0.518	0.303	
0.405	0.755	0.283	0.015	0.214	
0.713	0.372	0.280	0.476	0.246	
0.482	0.906	0.774	0.408	0.064	
0.611	0.131	0.802	0.107	0.569	
0.860	0.021	0.310	0.276	0.032	
0.625	0.143	0.355	0.076	0.419	
0.430	0.327	0.623	0.540	0.933	
0.195	0.348	0.031	0.129	0.481	
0.683	0.036	0.527	0.028	0.769	
0.997	0.543	0.209	0.805	0.814	
0.002	0.414	0.442	0.885	0.974	
0.428	0.660	0.475	0.281	0.517	
0.025	0.249	0.995	0.563	0.446	
0.379	0.747	0.639	0.066	0.068	
0.921	0.997	0.294	0.566	0.446	
0.579	0.426	0.302	0.605	0.965	
0.669	0.074	0.558	0.394	0.182	
0.707	0.628	0.977	0.487	0.816	
0.601	0.393	0.063	0.413	0.761	
0.039	0.233	0.461	0.323	0.419	
0.117	0.908	0.200	0.849	0.334	
0.339	0.884	0.491	0.793	0.720	
0.032	0.498	0.794	0.702	0.424	
0.856	0.581	0.802	0.407	0.146	
0.286	0.315	0.648	0.951	0.014	
0.797	0.445	0.233	0.107	0.695	
0.935	0.509	0.884	0.933	0.171	
0.281	0.856	0.970	0.326	0.150	
0.047	0.175	0.080	0.669	0.315	
0.077	0.415	0.462	0.747	0.242	
0.788	0.228	0.216	0.724	0.182	
0.398	0.316	0.916	0.163	0.059	
0.028	0.521	0.466	0.571	0.985	
0.323	0.713	0.032	0.108	0.778	
0.119	0.055	0.165	0.358	0.057	
0.099	0.924	0.769	0.615	0.481	
0.529	0.070	0.048	0.666	0.414	
0.043	0.313	0.948	0.848	0.568	
0.824	0.862	0.548	0.007	0.929	
0.120	0.915	0.312	0.258	0.978	
0.491	0.694	0.132	0.761	0.259	
0.158	0.168	0.058	0.768	0.355	
0.003	0.967	0.314	0.491	0.204	
0.659	0.918	0.563	0.056	0.203	
0.798	0.721	0.850	0.800	0.425	
0.923	0.404	0.099	0.899	0.932	
0.866	0.001	0.260	0.478	0.562	
0.756	0.557	0.462	0.755	0.125	
0.750	0.893	0.646	0.770	0.103	
0.011	0.748	0.356	0.504	0.198	
0.511	0.213	0.359	0.047	0.625	
0.692	0.872	0.283	0.697	0.403	
0.610	0.595	0.012	0.230	0.253	
0.075	0.669	0.721	0.101	0.648	
0.170	0.208	0.552	0.005	0.287	
0.508	0.491	0.754	0.733	0.051	
0.121	0.402	0.496	0.321	0.271	
0.989	0.030	0.226	0.488	0.087	
0.836	0.361	0.108	0.954	0.542	
0.340	0.641	0.483	0.594	0.520	
0.994	0.329	0.771	0.147	0.390	
0.811	0.863	0.725	0.354	0.703	
0.842	0.057	0.209	0.316	0.774	
0.235	0.905	0.276	0.710	0.734	
0.028	0.238	0.507	0.127	0.176	
0.879	0.782	0.858	0.896	0.698	
0.628	0.028	0.029	0.209	0.064	
0.193	0.180	0.547	0.036	0.084	
0.754	0.516	0.753	0.059	0.598	
0.854	0.981	0.778	0.664	0.559	
